id,title_cn,title_jp,title_en,region,type,rating,points_count,center_lat,center_lng,cover_url,bgm_id
252655,佐贺偶像是传奇,ゾンビランドサガ,,佐贺县,TV,7.9,101,33.283851,130.116254,https://w.junreimap.com/images/bangumi/252655.jpg,12519
287488,佐贺偶像是传奇 复仇,ゾンビランドサガ リベンジ,,佐贺县,TV,7.7,48,33.372977,130.185367,https://w.junreimap.com/images/bangumi/287488.jpg,35451
208559,碧蓝航线,碧蓝航线,,,游戏,6.6,111,0,0,http://bgm-api.anitabi.cn/pic/cover/l/56/33/208559_6jzc1.jpg,
349441,机动战士高达 水星的魔女,機動戦士ガンダム 水星の魔女,,,TV,7.3,3,0,0,https://w.junreimap.com/images/bangumi/349441.jpg,
448682,,饿殍：明末千里行,,河南省,游戏,6.9,5,34.555303,111.647304,https://w.junreimap.com/images/bangumi/448682.jpg,
397808,不死不幸,アンデッドアンラック,,,TV,6.5,28,0,0,https://w.junreimap.com/images/bangumi/397808.jpg,
259877,闪电十一人 俄里翁的刻印,イナズマイレブン オリオンの刻印,,,TV,3.8,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/11/3e/259877_mhm0v.jpg,
297022,忧国的莫里亚蒂,憂国のモリアーティ,Moriarty the Patriot,,TV,6.6,3,51.381025,-2.359673,https://w.junreimap.com/images/bangumi/297022.jpg,288746
23686,刀剑神域,ソードアート・オンライン,Sword Art Online,东京都,TV,7.2,1,35.587524,139.688657,https://w.junreimap.com/images/bangumi/23686.jpg,
85338,无畏魔女,ブレイブウィッチーズ,,欧洲,TV,6.4,20,60.139797,25.023701,https://w.junreimap.com/images/bangumi/85338.jpg,
2354,DARKER THAN BLACK -流星的双子-,DARKER THAN BLACK -流星の双子-,,,TV,7.4,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/d2/54/2354_6QmTz.jpg,
332649,漂流少年,Sonny Boy -サニーボーイ-,,,TV,7.7,4,35.322917,139.283978,https://w.junreimap.com/images/bangumi/332649.jpg,
63130,Code Geass 亡国的阿基德 第二章「翼龙折翅」,コードギアス 亡国のアキト 第2章「引き裂かれし翼竜」,,,剧场版,6.3,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/eb/9f/63130_b2700.jpg,
20799,爱杀宝贝,キルミーベイベー,,,TV,7.1,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/66/c2/20799_f93pe.jpg,
106693,学园孤岛,がっこうぐらし！,,,TV,6.9,1,35.41582,139.636325,https://w.junreimap.com/images/bangumi/106693.jpg,
150490,JOJO的奇妙冒险 不灭钻石,ジョジョの奇妙な冒険 ダイヤモンドは砕けない,,,TV,7.8,18,0,0,http://bgm-api.anitabi.cn/pic/cover/l/d0/d5/150490_oAq4l.jpg,
281281,女神异闻录5 乱战：魅影攻手,ペルソナ5 スクランブル ザ・ファントムストライカーズ,Persona 5 Strikers,,游戏,7.3,107,0,0,http://bgm-api.anitabi.cn/pic/cover/l/7d/ae/281281_f2Y2T.jpg,
22660,女神异闻录4 黄金版,ペルソナ4 ザ・ゴールデン,Persona 4 Royal,山梨县,游戏,8.5,12,35.61101,139.173106,http://bgm-api.anitabi.cn/pic/cover/l/19/21/22660_4bb11.jpg,
497140,真・三国无双 起源,真・三國無双 ORIGINS,,,游戏,7.8,99,34.039652,115.01861,http://bgm-api.anitabi.cn/pic/cover/l/67/f5/497140_dtxx0.jpg,
221062,女神异闻录5 the Animation,PERSONA5 the Animation,,东京都,TV,6.2,3,35.645726,139.719036,https://w.junreimap.com/images/bangumi/221062.jpg,665
416777,蔚蓝档案 动画版,ブルーアーカイブ The Animation,Blue Archive The Animation,东京都,TV,5.9,17,35.70701,139.669777,https://w.junreimap.com/images/bangumi/416777.jpg,2906
486165,播种之谣,たねつみの歌,,爱知县,游戏,7.6,3,0,0,http://bgm-api.anitabi.cn/pic/cover/l/71/e5/486165_CtccO.jpg,
2667,机动战士Z高达,機動戦士Ζガンダム,,,TV,8.6,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/97/c8/9622_2P229.jpg,
432932,谷围南亭,谷围南亭,,,WEB,6.6,6,0,0,http://bgm-api.anitabi.cn/pic/cover/l/cd/f1/432932_tFsI8.jpg,
290980,向山进发 Next Summit,ヤマノススメ Next Summit,,饭能市,TV,8.2,130,35.855103,139.328608,https://w.junreimap.com/images/bangumi/290980.jpg,
418367,海滨的鲨鱼女仆,渚のサーメイド,,京丹后市,漫画系列,6,5,0,0,http://bgm-api.anitabi.cn/pic/cover/l/a8/be/418367_20q9t.jpg,
4442,大铁人 地球静止之日,ジャイアントロボ THE ANIMATION -地球が静止する日-,,,OVA,7.3,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/77/30/4442_cEnDe.jpg,
1894,勇者王GaoGaiGar,勇者王ガオガイガー,,,TV,7.8,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/5f/a9/1894_u2H0r.jpg,
10417,进化战记,ベターマン,,,TV,6.5,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/f1/5f/10417_08V64.jpg,
219658,龙王的工作！,りゅうおうのおしごと！,,大阪府,TV,6.3,19,34.69715,135.489081,https://w.junreimap.com/images/bangumi/219658.jpg,906
109328,结城友奈是勇者,結城友奈は勇者である,,观音寺市,TV,7.1,68,34.235651,133.832773,https://w.junreimap.com/images/bangumi/109328.jpg,30083
576121,落语朱音,あかね噺,,,TV,7,3,0,0,http://bgm-api.anitabi.cn/pic/cover/l/71/03/576121_sqqIH.jpg,
276,幸运星,らき☆すた,Lucky Star,埼玉县,TV,8.2,62,35.466891,138.071222,https://w.junreimap.com/images/bangumi/276.jpg,
486,娜娜,NANA－ナナ－,,,TV,8,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/7d/04/486_821aj.jpg,
208370,续「刀剑乱舞-花丸-」,続『刀剣乱舞-花丸-』,,,TV,6.3,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/e6/3e/208370_2LT6G.jpg,
362575,通往夏日的隧道再见的出口,夏へのトンネル、さよならの出口,"The Tunnel to Summer, the Exit of Goodbye",千叶县,剧场版,5.9,15,35.152186,139.847818,https://w.junreimap.com/images/bangumi/362575.jpg,20322
37898,我的妹妹哪有这么可爱。二期,俺の妹がこんなに可愛いわけがない。,,千叶市,TV,6.9,35,35.619075,140.094396,https://w.junreimap.com/images/bangumi/37898.jpg,1159
92110,,神奇阿呦,,北京市,TV,6.3,12,39.946592,116.469358,http://bgm-api.anitabi.cn/pic/cover/l/db/e8/92110_p8kZ1.jpg,
14429,寒蝉鸣泣之时 煌,ひぐらしのなく頃に煌,,,OVA,6.7,5,0,0,https://w.junreimap.com/images/bangumi/14429.jpg,
212279,pop子和pipi美的日常,ポプテピピック,,,TV,5.7,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/37/4a/212279_iG7S3.jpg,
522285,大秽-完全版-,大穢-完全版-,Ooe,,游戏,0,147,0,0,https://w.junreimap.com/images/bangumi/522285_2a30atm.jpg,
3631,东之伊甸 剧场版I The King of Eden,東のエデン 劇場版I The King of Eden,,,剧场版,7.2,7,0,0,http://bgm-api.anitabi.cn/pic/cover/l/fd/4c/3631_ek0pS.jpg,
508146,秒速5厘米,秒速5センチメートル,,,电影,7.2,80,0,0,http://bgm-api.anitabi.cn/pic/cover/l/5f/ad/508146_gEGE5.jpg,
558645,,綺麗事,,练马区,WEB,6.7,54,0,0,https://w.junreimap.com/images/bangumi/558645_3cjkym6.jpg,
443428,我推的孩子 二期,【推しの子】 第2期,,东京都,TV,7.5,30,35.643363,139.788728,https://w.junreimap.com/images/bangumi/443428.jpg,3241
484776,人妻教师被班里的女高中生迷得神魂颠倒的故事,人妻教師が教え子の女子高生にドはまりする話,,镰仓市,小说,7.8,11,35.317642,139.550657,http://bgm-api.anitabi.cn/pic/cover/l/40/47/496833_I41WX.jpg,
282372,安达与岛村,安達としまむら,Adachi and Shimamura,岐阜县,TV,7.3,179,35.444034,136.6924,https://w.junreimap.com/images/bangumi/282372.jpg,4347
259,夏目友人帐,夏目友人帳,Natsume Yuujinchou,人吉市,TV,8,60,32.550856,130.88122,https://w.junreimap.com/images/bangumi/259.jpg,38369
353181,佐贺偶像是传奇 梦想银河乐园,ゾンビランドサガ ゆめぎんがパラダイス,,,剧场版,7.9,27,0,0,http://bgm-api.anitabi.cn/pic/cover/l/65/6e/353181_3ksLx.jpg,
195249,避难所,SHELTER,,,,7.5,4,0,0,http://bgm-api.anitabi.cn/pic/cover/l/a7/39/195249_z2Uuu.jpg,
25370,,DRACU-RIOT!,,大阪市,游戏,0,7,0,0,https://w.junreimap.com/images/bangumi/25370_rl8nqmuqd.jpg,
372010,狼与香辛料 行商邂逅贤狼,狼と香辛料 MERCHANT MEETS THE WISE WOLF,,欧洲,TV,7.5,14,43.768795,11.256424,https://w.junreimap.com/images/bangumi/372010.jpg,220659
246429,BanG Dream! 第二季,BanG Dream! 2nd Season,,东京都,TV,7.3,49,35.678294,139.696462,http://bgm-api.anitabi.cn/pic/cover/l/d9/f3/246429_L8TbT.jpg,
282923,上伊那牡丹，酒醉身姿似百合花般,上伊那ぼたん、酔へる姿は百合の花,,秩父市,漫画系列,7.6,176,37.238036,138.957161,https://w.junreimap.com/images/bangumi/282923.jpg,
975,航海王,ONE PIECE,,,TV,8.3,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/92/97/975_YKuWd.jpg,
456079,和班上第二可爱的女孩成为朋友,クラスで2番目に可愛い女の子と友だちになった,,,TV,5.8,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/13/2a/456079_4171E.jpg,
74985,战争雷霆,War Thunder,,,游戏,6.4,11,46.118699,81.876894,https://w.junreimap.com/images/bangumi/74985.jpg,
5418,魔法使之夜,魔法使いの夜,,日本,游戏,8.6,26,35.636562,139.810594,http://bgm-api.anitabi.cn/pic/cover/l/7d/3e/5418_VTRT4.jpg,
92382,刀剑神域Ⅱ,ソードアート・オンラインII,Sword Art Online II,东京都,TV,6.8,49,35.691461,139.755707,https://w.junreimap.com/images/bangumi/92382.jpg,6372
148099,刀剑神域 序列之争,劇場版 ソードアート・オンライン -オーディナル・スケール-,,,剧场版,6.8,89,0,0,http://bgm-api.anitabi.cn/pic/cover/l/a7/db/148099_EPbSE.jpg,
248154,强风吹拂,風が強く吹いている,,世田谷区,TV,8.3,75,35.652886,139.671375,https://w.junreimap.com/images/bangumi/248154.jpg,672
392307,,龙族Ⅲ : 黑月之潮（下）,,,小说,8,7,33.874957,132.707484,https://w.junreimap.com/images/bangumi/392307.jpg,76
74628,伪恋,ニセコイ,,,TV,7.1,14,35.663302,139.755644,http://bgm-api.anitabi.cn/pic/cover/l/98/71/74628_8HHlL.jpg,
270739,舰队Collection 总有一天，在那片海,「艦これ」いつかあの海で,,,TV,5.5,4,0,0,http://bgm-api.anitabi.cn/pic/cover/l/d6/0d/270739_55LdC.jpg,
10440,我们仍未知道那天所看见的花的名字。,あの日見た花の名前を僕達はまだ知らない。,ANOHANA,秩父市,TV,7.7,94,36.002118,139.087573,https://w.junreimap.com/images/bangumi/10440.jpg,1122
202240,春宵苦短，少女前进吧！,夜は短し歩けよ乙女,,京都市,剧场版,8.1,39,35.004276,135.7705,https://w.junreimap.com/images/bangumi/202240.jpg,1320
443930,喜欢的冲绳妹说方言,沖縄で好きになった子が方言すぎてツラすぎる,,宇流麻市,TV,6,72,26.338202,127.939977,https://w.junreimap.com/images/bangumi/443930.jpg,703881
493048,哀鸿：城破十日记,哀鸿：城破十日记,,,游戏,4.1,14,0,0,http://bgm-api.anitabi.cn/pic/cover/l/c9/2b/493048_3ZQqM.jpg,
83869,未确认进行式,未確認で進行形,,郡山市,TV,7,40,37.400477,140.362772,https://w.junreimap.com/images/bangumi/83869.jpg,121725
51,CLANNAD,CLANNAD -クラナド-,CLANNAD,东京都,TV,8.4,137,35.599641,139.466152,https://w.junreimap.com/images/bangumi/51.jpg,5618
404809,末班列车去哪里了？,終末トレインどこへいく？,,饭能市,TV,7.2,45,35.814038,139.468821,https://w.junreimap.com/images/bangumi/404809.jpg,10059
589611,,白线,,,游戏,0,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/95/69/589611_eWYyk.jpg,
321744,虚忆定格,虚忆定格,,广东省,游戏,6.6,4,0,0,http://bgm-api.anitabi.cn/pic/cover/l/ff/00/321744_YNk7k.jpg,
282000,五等分的新娘∬,五等分の花嫁∬,The Quintessential Quintuplets∬,京都市,TV,6.6,159,34.9864,135.752499,https://w.junreimap.com/images/bangumi/282000.jpg,1826
26825,夏色奇迹,夏色キセキ,,下田市,TV,6.6,40,34.670495,138.950055,https://w.junreimap.com/images/bangumi/26825.jpg,39049
231497,路人女主的养成方法 Fine,冴えない彼女の育てかた Fine,,东京都,剧场版,7.7,23,35.699134,139.738114,https://w.junreimap.com/images/bangumi/231497.jpg,989
382,萤火虫之墓,火垂るの墓,,,剧场版,7.6,17,0,0,http://bgm-api.anitabi.cn/pic/cover/l/4f/6f/382_MjyM2.jpg,
49294,LoveLive!,ラブライブ!,LoveLive!,千代田区,TV,7.1,57,35.676191,139.65031,https://w.junreimap.com/images/bangumi/49294.jpg,
29648,中二病也要谈恋爱！,中二病でも恋がしたい！,"Love, Chunibyo & Other Delusions",大津市,TV,7.3,225,34.978491,135.907115,https://w.junreimap.com/images/bangumi/29648.jpg,743
559564,纸房子,纸房子,,四川省,游戏,6.7,19,29.350234,104.746088,http://bgm-api.anitabi.cn/pic/cover/l/99/53/559564_7rZQO.jpg,
627392,,钟塔,,上海市,游戏,0,4,0,0,http://bgm-api.anitabi.cn/pic/cover/l/a3/1d/627392_1s2LQ.jpg,
571813,,True Colors,,盐灶市,游戏,0,14,0,0,https://w.junreimap.com/images/bangumi/571813_bh2p0jz.jpg,
185792,小魔女学园,リトルウィッチアカデミア,,海外,TV,7.7,30,51.631729,-0.481287,https://w.junreimap.com/images/bangumi/185792.jpg,
635333,《绝区零》南宫羽EP《妄想色心跳》,妄想色心跳,,,,7,12,0,0,http://bgm-api.anitabi.cn/pic/cover/l/08/c6/635333_M0IyM.jpg,
3774,轻音少女 二期,けいおん!!,K-ON!!,京都府,TV,8.1,201,34.88916,135.808831,https://w.junreimap.com/images/bangumi/3774.jpg,380
1120,地狱少女 三鼎,地獄少女 三鼎,,,TV,7.1,12,0,0,http://bgm-api.anitabi.cn/pic/cover/l/c6/03/1120_sIQmO.jpg,
1261,地狱少女 二笼,地獄少女 二籠,,,TV,7.4,10,0,0,http://bgm-api.anitabi.cn/pic/cover/l/17/32/1261_FHud0.jpg,
206284,少女妄想中,少女妄想中。,,,小说,8.2,7,35.40922,136.756479,https://w.junreimap.com/images/bangumi/206284.jpg,
5566,说谎的男孩与坏掉的女孩,嘘つきみーくんと壊れたまーちゃん,,岐阜市,小说,7.8,9,35.432894,136.736691,https://w.junreimap.com/images/bangumi/5566.jpg,
628184,【动画MV】人生不易部！「Dou-Da? DOING!」【生如百戏难！LOVELIVE! 青鸟】,【アニメーションMV】いきづらい部！「Dou-Da? DOING!」【イキヅライブ！ LOVELIVE! BLUEBIRD】,,,,6.1,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/1b/3c/628184_VxsBc.jpg,
107501,永不落幕的前奏诗,ソレヨリノ前奏詩,,横须贺市,游戏,7.2,11,35.217193,139.644826,http://bgm-api.anitabi.cn/pic/cover/l/57/73/107501_yfRR6.jpg,
193509,高校舰队 OVA,ハイスクール・フリート OVA,High School Fleet OVA,横须贺市,OVA,6.6,6,0,0,http://bgm-api.anitabi.cn/pic/cover/l/f9/47/193509_qNFVS.jpg,
493016,异国日记,違国日記,,八王子市,TV,7.6,40,35.655221,139.337379,https://w.junreimap.com/images/bangumi/493016.jpg,9127
214265,少女☆歌剧 Revue Starlight,少女☆歌劇レヴュースタァライト,Revue Starlight,东京都,TV,7.9,267,35.615795,139.735801,https://w.junreimap.com/images/bangumi/214265.jpg,1273
407515,名侦探柯南 黑铁的鱼影,名探偵コナン 黒鉄の魚影,,,剧场版,6.8,3,0,0,https://w.junreimap.com/images/bangumi/407515.jpg,
183877,雏子日记,ひなこのーと,,,漫画系列,7.2,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/cf/2b/183877_KEYnn.jpg,
1270,水星领航员 第三季,ARIA The ORIGINATION,,,TV,8.7,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/c8/50/1270_Yo7p2.jpg,
389156,地。 ―关于地球的运动―,チ。 ―地球の運動について―,,,TV,6.3,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/5f/84/389156_J4gqQ.jpg,
10086,四叶妹妹！,よつばと!,,兵库县,漫画系列,8.9,96,0,0,http://bgm-api.anitabi.cn/pic/cover/l/64/12/10086_e981v.jpg,
160209,你的名字,君の名は,your name.,高山市,剧场版,8,113,36.041677,136.213767,https://w.junreimap.com/images/bangumi/160209.jpg,
548818,金牌得主 第二季,メダリスト 第2期,,名古屋市,TV,7.8,7,0,0,http://bgm-api.anitabi.cn/pic/cover/l/0c/08/548818_iLSG6.jpg,
4256,复苏的天空 -救援之翼-,よみがえる空 -RESCUE WINGS-,,,TV,7.1,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/ec/99/4256_D17Cj.jpg,
43525,元气少女缘结神,神様はじめました,,川越市,TV,7,44,35.920266,139.489374,https://w.junreimap.com/images/bangumi/43525.jpg,16783
240562,来自多彩世界的明天,色づく世界の明日から,,长崎市,TV,6.9,141,32.739254,129.879349,https://w.junreimap.com/images/bangumi/240562.jpg,3777
41245,绯色战姬,ビビッドレッド・オペレーション,Vividred Operation,东京都,TV,6.4,23,34.68659,139.439356,https://w.junreimap.com/images/bangumi/41245.jpg,
391457,,绍宋,,中国,漫画系列,7.6,2,33.882627,115.770581,https://w.junreimap.com/images/bangumi/391457.jpg,
508386,戀戀寶島～雨港再世奇緣～,戀戀寶島～雨港再世奇緣～,,台湾省,游戏,0,7,0,0,http://bgm-api.anitabi.cn/pic/cover/l/a1/27/508386_nnGk8.jpg,
334,全金属狂潮,フルメタル・パニック!,Full Metal Panic!,调布市,TV,7.7,1,35.676191,139.65031,https://w.junreimap.com/images/bangumi/334.jpg,
299202,想哭的我戴上了猫的面具,泣きたい私は猫をかぶる,,常滑市,WEB,6.4,42,34.886895,136.840519,https://w.junreimap.com/images/bangumi/299202.jpg,20059
221127,黄金神威,ゴールデンカムイ,Golden Kamuy,北海道,TV,7.4,83,43.047034,143.187777,https://w.junreimap.com/images/bangumi/221127.jpg,
472874,,Lushfoil Photography Sim,,,游戏,7.3,4,0,0,http://bgm-api.anitabi.cn/pic/cover/l/d9/1d/472874_1mA2t.jpg,
617400,,北洋花开-恋爱咏叹调,,天津市,游戏,0,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/d5/1f/617400_Ub5P3.jpg,
206925,一人之下 第二季,一人之下 the outcast 2,,江西省,WEB,7.1,3,0,0,http://bgm-api.anitabi.cn/pic/cover/l/71/aa/206925_NpRkA.jpg,
123149,,甄嬛传,,浙江省,华语剧,8.1,8,29.178621,120.295461,https://w.junreimap.com/images/bangumi/123149.jpg,90807
316607,奇蛋物语,ワンダーエッグ・プライオリティ,,印西市,TV,6.8,42,35.800671,140.146069,https://w.junreimap.com/images/bangumi/316607.jpg,11882
316131,邪神与厨二病少女 X,邪神ちゃんドロップキック X,,,TV,6.6,8,0,0,http://bgm-api.anitabi.cn/pic/cover/l/4b/90/316131_179OO.jpg,
228378,弦音 -风舞高中弓道部-,ツルネ ―風舞高校弓道部―,,长野市,TV,6.4,41,36.644703,138.205855,https://w.junreimap.com/images/bangumi/228378.jpg,41559
9717,魔法少女小圆,魔法少女まどか☆マギカ,Puella Magi Madoka Magica,海外,TV,8.5,37,34.772575,77.154998,https://w.junreimap.com/images/bangumi/9717.jpg,
570769,,终曲。,,江西省,游戏,0,4,0,0,http://bgm-api.anitabi.cn/pic/cover/l/65/6e/570769_I0Fii.jpg,
78405,悠哉日常大王,のんのんびより,Non Non Biyori,日本,TV,8,18,35.573693,139.598867,https://w.junreimap.com/images/bangumi/78405.jpg,3725
101442,悠哉日常大王 Repeat,のんのんびより  りぴーと,,,TV,8,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/8b/6b/101442_EM1Vg.jpg,
454841,制服女友,制服カノジョ,,福冈市,游戏,5.4,13,33.590907,130.418827,https://w.junreimap.com/images/bangumi/454841.jpg,115407
214272,欢迎来到实力至上主义教室,ようこそ実力至上主義の教室へ,,,TV,6.2,7,0,0,https://w.junreimap.com/images/bangumi/214272.jpg,
566420,,何度目かのはじめまして,,,游戏,0,1,0,0,https://w.junreimap.com/images/bangumi/566420_bo95coe.jpg,
347140,身为女主角 讨厌的女主角与秘密的工作,ヒロインたるもの！〜嫌われヒロインと内緒のお仕事〜,,,TV,5.9,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/f5/ee/347140_40584.jpg,
216310,向山进发 第三季,ヤマノススメ サードシーズン,,饭能市,TV,7.7,44,35.856979,139.310856,https://w.junreimap.com/images/bangumi/216310.jpg,186
43558,JOJO的奇妙冒险,ジョジョの奇妙な冒険,,,TV,7.9,3,0,0,https://w.junreimap.com/images/bangumi/43558.jpg,
449852,亿数追忆,亿数追忆,,福建省,游戏,7,38,24.485158,118.128899,https://w.junreimap.com/images/bangumi/449852.jpg,312883
425909,夜晚的水母不会游泳,夜のクラゲは泳げない,Yoru no Kurage wa Oyogenai,涩谷区,TV,7.7,51,35.659941,139.702123,https://w.junreimap.com/images/bangumi/425909.jpg,272
227775,蜡笔小新 爆盛！功夫男孩 ～拉面大乱～,クレヨンしんちゃん 爆盛！カンフーボーイズ ～拉麺大乱～,,,剧场版,5.7,1,30.557956,103.947516,https://w.junreimap.com/images/bangumi/227775.jpg,
338424,雄狮少年,雄狮少年,,,剧场版,5.7,4,0,0,http://bgm-api.anitabi.cn/pic/cover/l/62/e8/338424_Po7AE.jpg,
1260,地狱少女,地獄少女,,,TV,7.2,9,0,0,http://bgm-api.anitabi.cn/pic/cover/l/f4/57/1260_8HbNR.jpg,
309303,世界计划 缤纷舞台！ feat. 初音未来,プロジェクトセカイ カラフルステージ！ feat. 初音ミク,,,游戏,7.4,7,0,0,http://bgm-api.anitabi.cn/pic/cover/l/ac/62/309303_4Mob1.jpg,
456548,世界计划 缤纷舞台！ feat. 初音未来 主线故事 摘要动画 Journey to Bloom,プロジェクトセカイ カラフルステージ！ feat. 初音ミク メインストーリー ダイジェストアニメーション Journey to Bloom,,,WEB,5.7,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/37/b7/456548_oxqxx.jpg,
505776,剧场版世界计划 破碎的世界与唱不出歌的未来,劇場版プロジェクトセカイ 壊れたセカイと歌えないミク,,涩谷区,剧场版,6.7,33,35.65779,139.700957,https://w.junreimap.com/images/bangumi/505776.jpg,249
285784,,一人之下3·入世篇,,北京市,WEB,6.9,6,39.955827,116.381569,https://w.junreimap.com/images/bangumi/285784.jpg,9434
72266,少女与战车 剧场版,ガールズ&パンツァー 劇場版,Girls und Panzer der Film,茨城县,剧场版,8.3,24,36.314152,140.572962,https://w.junreimap.com/images/bangumi/72266.jpg,114047
130234,灰色的乐园,グリザイアの楽園,,,TV,7.3,3,0,0,http://bgm-api.anitabi.cn/pic/cover/l/59/29/130234_11gjt.jpg,
267732,君主·埃尔梅罗二世事件簿 魔眼收集列车 Grace note,ロード・エルメロイⅡ世の事件簿 -魔眼蒐集列車 Grace note-,,海外,TV,6.7,19,51.665273,0.008438,https://w.junreimap.com/images/bangumi/267732.jpg,
501576,上木荔枝系列,上木らいちシリーズ,,,小说系列,6.6,6,0,0,http://bgm-api.anitabi.cn/pic/cover/l/ee/37/501576_M4kZl.jpg,
64056,,铠甲勇士,,中国,华语剧,6.9,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/a0/5e/64056_ckg4c.jpg,
72942,中二病也要谈恋爱！恋,中二病でも恋がしたい！戀,"Love, Chunibyo & Other Delusions Ren",大津市,TV,6.7,346,34.978517,135.900429,https://w.junreimap.com/images/bangumi/72942.jpg,15320
12333,神样DOLLS,神様ドォルズ,,东京都,TV,6.8,31,35.759313,139.803698,https://w.junreimap.com/images/bangumi/12333.jpg,
442114,罗小黑战记2,罗小黑战记2,,中国,剧场版,7.6,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/86/e5/442114_nSSO1.jpg,
100403,路人女主的养成方法,冴えない彼女の育てかた,,东京都,TV,7.2,174,35.695094,139.712302,https://w.junreimap.com/images/bangumi/100403.jpg,1159
233197,碧海晴空、彼岸相连,空と海が、ふれあう彼方,,东京都,游戏,6.8,3,0,0,http://bgm-api.anitabi.cn/pic/cover/l/df/f6/233197_ba0V0.jpg,
413567,保龄球少女！,Turkey!,,千曲市,TV,6,36,0,0,http://bgm-api.anitabi.cn/pic/cover/l/bb/dc/413567_2h5kq.jpg,
1941,魔卡少女樱 剧场版1,劇場版カードキャプターさくら,,中国,剧场版,7.5,48,22.293203,114.171253,https://w.junreimap.com/images/bangumi/1941.jpg,2322
175596,终物语（下）,終物語(下),,,TV,8.1,7,0,0,http://bgm-api.anitabi.cn/pic/cover/l/53/29/175596_Dp6j4.jpg,
213816,ReLIFE 完结篇,ReLIFE 完結編,,,OVA,7.7,13,0,0,http://bgm-api.anitabi.cn/pic/cover/l/55/63/213816_y91Nb.jpg,
565802,辉夜大小姐想让我告白 通往大人的阶梯,かぐや様は告らせたい 大人への階段,,,TV,8.3,4,0,0,http://bgm-api.anitabi.cn/pic/cover/l/9b/f5/565802_PRfRL.jpg,
463778,在地下城寻求邂逅是否搞错了什么 第五季 丰饶的女神篇,ダンジョンに出会いを求めるのは間違っているだろうかⅤ 豊穣の女神篇,,,TV,7.2,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/bc/42/463778_AEsHA.jpg,
40310,少女与战车,ガールズ&パンツァー,GIRLS und PANZER,茨城县,TV,7.6,84,36.310431,140.562177,https://w.junreimap.com/images/bangumi/40310.jpg,1267
195937,结城友奈是勇者 -鹫尾须美之章-/-勇者之章-,結城友奈は勇者である -鷲尾須美の章-/-勇者の章-,,,TV,7.3,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/80/f2/195937_745wm.jpg,
611077,名侦探光之美少女！,名探偵プリキュア！,,,TV,6.9,12,0,0,http://bgm-api.anitabi.cn/pic/cover/l/9a/85/611077_P5Pi5.jpg,
262898,电影 摇曳露营△,映画 ゆるキャン△,,日本,剧场版,7.4,356,35.487552,137.984008,https://w.junreimap.com/images/bangumi/262898.jpg,
172498,埃罗芒阿老师,エロマンガ先生,,足立区,TV,6.5,48,35.763139,139.807356,https://w.junreimap.com/images/bangumi/172498.jpg,2027
27236,恋爱与选举与巧克力,恋と選挙とチョコレート,,东京都,TV,6.5,46,35.683043,139.847438,https://w.junreimap.com/images/bangumi/27236.jpg,
404480,LoveLive! Superstar!! 第三季,ラブライブ！スーパースター!! 3期,,涩谷区,TV,5.3,59,35.668109,139.709654,http://bgm-api.anitabi.cn/pic/cover/l/4f/12/404480_OokoZ.jpg,
902,神薙,かんなぎ,Kannagi,多贺城市,TV,7.1,34,38.305025,140.982742,https://w.junreimap.com/images/bangumi/902.jpg,295510
46874,月姬 -A piece of blue glass moon-,月姫 -A piece of blue glass moon-,,东京都,游戏,8.1,21,35.637429,139.736477,https://w.junreimap.com/images/bangumi/46874.jpg,4204
296367,SSSS.电光机王,SSSS.DYNAZENON,,东京都,TV,7.5,57,35.747145,139.817635,https://w.junreimap.com/images/bangumi/296367.jpg,4337
144284,花落冬阳,花落冬陽,,台湾省,游戏,6.7,7,0,0,http://bgm-api.anitabi.cn/pic/cover/l/76/a6/144284_T3Th9.jpg,
